date,team,opponent,goals_for,goals_against,goal_diff,result,tournament,neutral,outcome,days_since_last_match,rolling_goal_diff_5,win,rolling_win_rate_5,ewa_win_rate,ewa_goal_diff,tournament_weight,team_elo,opponent_elo,elo_diff,opp_elo_strength_5,win_vs_strong,rolling_win_vs_strong_5,rolling_goal_diff_std_5,rolling_win_rate_std_5,ewa_win_rate_momentum,ewa_goal_diff_momentum
2014-11-14,South Korea,Jordan,1,0,1,1,Friendly,False,2,31.0,0.0,1,0.4,0.33438770088984543,-0.4244342564639445,1.0,1687.0,1599.0,88.0,1781.2,1.0,0.4,1.8708286933869704,0.5477225575051661,0.23263109725758185,0.9861133785591341
2014-11-18,South Korea,Iran,0,1,-1,-1,Friendly,False,0,4.0,0.4,0,0.6,0.556258467259897,0.05037716235737033,1.0,1687.0,1733.0,-46.0,1734.0,0.0,0.6,1.8165902124584947,0.5477225575051661,0.4884207315050546,1.3240755857060893
2015-01-04,South Korea,Saudi Arabia,2,0,2,1,Friendly,True,2,47.0,-0.2,1,0.4,0.37083897817326467,-0.2997485584284198,1.0,1687.0,1459.0,228.0,1738.6,,0.4,1.6431676725154982,0.5477225575051661,-0.007719512329963596,-0.11728294286260715
2015-01-10,South Korea,Oman,1,0,1,1,Asian Cup,True,2,6.0,0.4,1,0.6,0.5805593187821764,0.46683429438105345,2.0,1687.0,1580.0,107.0,1647.4,1.0,0.5,1.8165902124584947,0.5477225575051661,0.3281869917800242,0.9218113714249285
2015-01-13,South Korea,Kuwait,1,0,1,1,Asian Cup,True,2,3.0,0.2,1,0.6,0.7203728791881175,0.6445561962540357,2.0,1687.0,1573.0,114.0,1621.0,1.0,0.5,1.6431676725154982,0.5477225575051661,0.21879132785334943,0.2812075809499524
2015-01-17,South Korea,Australia,1,0,1,1,Asian Cup,False,2,4.0,0.8,1,0.8,0.8135819194587451,0.7630374641693572,2.0,1687.0,1729.0,-42.0,1588.8,1.0,0.75,1.0954451150103317,0.4472135954999579,0.4791942185688997,1.1874717206333019
2015-01-22,South Korea,Uzbekistan,2,0,2,1,Asian Cup,True,2,5.0,0.8,1,0.8,0.8757212796391635,0.8420249761129049,2.0,1687.0,1631.0,56.0,1614.8,1.0,0.75,1.0954451150103317,0.4472135954999579,0.31946281237926644,0.7916478137555346
2015-01-26,South Korea,Iraq,2,0,2,1,Asian Cup,True,2,4.0,1.4,1,1.0,0.9171475197594422,1.2280166507419368,2.0,1687.0,1521.0,166.0,1594.4,1.0,1.0,0.5477225575051653,0.0,0.5463085415861775,1.5277652091703566
2015-01-31,South Korea,Australia,1,2,-1,-1,Asian Cup,False,0,5.0,1.4,0,1.0,0.9447650131729614,1.485344433827958,2.0,1687.0,1729.0,-42.0,1606.8,0.0,1.0,0.5477225575051653,0.0,0.364205694390785,1.0185101394469045
2015-03-27,South Korea,Uzbekistan,1,1,0,0,Friendly,False,1,55.0,1.0,0,0.8,0.6298433421153076,0.6568962892186386,1.0,1687.0,1631.0,56.0,1636.6,0.0,0.8,1.2247448713915887,0.4472135954999579,-0.09052953707280997,0.012340092964602922
2015-03-31,South Korea,New Zealand,1,0,1,1,Friendly,False,2,4.0,0.8,1,0.6,0.41989556141020506,0.43793085947909244,1.0,1687.0,1551.0,136.0,1648.2,1.0,0.6,1.3038404810405293,0.5477225575051661,-0.3936863580485401,-0.3251066046902648
2015-06-11,South Korea,United Arab Emirates,3,0,3,1,Friendly,True,2,72.0,0.8,1,0.6,0.6132637076068034,0.6252872396527284,1.0,1687.0,1645.0,42.0,1612.6,1.0,0.6,1.3038404810405293,0.5477225575051661,-0.2624575720323601,-0.21673773646017658
2015-06-16,South Korea,Myanmar,2,0,2,1,World Cup and Asian Cup qual,True,2,5.0,1.0,1,0.6,0.7421758050712022,1.4168581597684857,2.0,1687.0,1076.0,611.0,1615.4,,0.6,1.5811388300841893,0.5477225575051661,-0.17497171468824002,0.18884150902654895
2015-08-02,South Korea,China,2,0,2,1,East Asian Championship,False,2,47.0,1.0,1,0.6,0.8281172033808014,1.6112387731789906,2.0,1687.0,1593.0,94.0,1526.4,1.0,0.5,1.5811388300841893,0.5477225575051661,-0.11664780979215994,0.12589433935103256
2015-08-05,South Korea,Japan,1,1,0,0,East Asian Championship,True,1,3.0,1.6,0,0.8,0.8854114689205342,1.7408258487859936,2.0,1687.0,1770.0,-83.0,1499.2,0.0,0.75,1.1401754250991376,0.4472135954999579,0.25556812680522667,1.083929559567355
2015-08-09,South Korea,North Korea,0,0,0,0,East Asian Championship,True,1,4.0,1.6,0,0.8,0.5902743126136895,1.160550565857329,2.0,1687.0,1457.0,230.0,1527.0,,0.75,1.1401754250991376,0.4472135954999579,0.1703787512034844,0.7226197063782365
2015-09-03,South Korea,Laos,8,0,8,1,World Cup and Asian Cup qual,False,2,25.0,1.4,1,0.6,0.3935162084091263,0.7737003772382193,2.0,1687.0,861.0,826.0,1508.2,,0.6666666666666666,1.3416407864998734,0.5477225575051661,-0.21974749919767705,0.1484131375854909
2015-09-08,South Korea,Lebanon,3,0,3,1,World Cup and Asian Cup qual,False,2,5.0,2.4,1,0.6,0.5956774722727509,3.1824669181588128,2.0,1687.0,1384.0,303.0,1351.4,,0.5,3.2863353450309964,0.5477225575051661,-0.14649833279845126,1.765608758390327
2015-10-08,South Korea,Kuwait,1,0,1,1,World Cup and Asian Cup qual,False,2,30.0,2.6,1,0.6,0.730451648181834,3.121644612105875,2.0,1687.0,1573.0,114.0,1413.0,1.0,0.5,3.2863353450309964,0.5477225575051661,-0.09766555519896747,1.5104058389268846
2015-10-13,South Korea,Jamaica,3,0,3,1,Friendly,False,2,5.0,2.4,1,0.6,0.8203010987878893,2.4144297414039166,1.0,1788.0,1592.0,196.0,1409.0,1.0,0.5,3.3615472627943217,0.5477225575051661,-0.06511037013264498,0.6736038926179231
2015-11-12,South Korea,Myanmar,4,0,4,1,World Cup and Asian Cup qual,False,2,30.0,3.0,1,0.8,0.8802007325252594,2.6096198276026112,2.0,1788.0,1045.0,743.0,1373.4,,1.0,3.0822070014844876,0.4472135954999579,0.28992641991157,1.4490692617452823
2015-11-17,South Korea,Laos,5,0,5,1,World Cup and Asian Cup qual,False,2,5.0,3.8,1,1.0,0.9201338216835063,3.0730798850684073,2.0,1788.0,817.0,971.0,1291.0,,1.0,2.5884358211089564,0.0,0.5266176132743801,2.299379507830188
2016-03-24,South Korea,Lebanon,1,0,1,1,World Cup and Asian Cup qual,False,2,128.0,3.2,1,1.0,0.9467558811223377,3.7153865900456053,2.0,1788.0,1389.0,399.0,1282.2,,1.0,1.4832396974191315,0.0,0.35107840884958674,0.5329196718867926
2016-03-27,South Korea,Thailand,1,0,1,1,Friendly,False,2,3.0,2.8,1,1.0,0.9645039207482252,2.8102577266970705,1.0,1788.0,1410.0,378.0,1283.2,,1.0,1.7888543819998308,0.0,0.23405227256639127,-0.31138688540880466
2016-06-01,South Korea,Spain,1,6,-5,-1,Friendly,True,0,66.0,2.8,0,1.0,0.9763359471654836,2.2068384844647135,1.0,1788.0,2002.0,-214.0,1250.6,0.0,1.0,1.7888543819998308,0.0,0.1560348483775943,-0.2075912569392031
2016-06-05,South Korea,Czechia,2,1,1,1,Friendly,False,2,4.0,1.2,1,0.8,0.6508906314436557,-0.19544101035685765,1.0,1788.0,1754.0,34.0,1332.6,1.0,0.8,3.8987177379235853,0.4472135954999579,-0.22931010108160377,-2.805060837959469
2016-09-01,South Korea,China,3,2,1,1,World Cup qualifier,False,2,88.0,0.6,1,0.8,0.7672604209624371,0.20303932642876155,4.0,1788.0,1574.0,214.0,1474.4,1.0,0.5,3.5777087639996634,0.4472135954999579,-0.15287340072106925,-2.870040558639646
2016-09-06,South Korea,Syria,0,0,0,0,World Cup qualifier,True,1,5.0,-0.2,0,0.8,0.8448402806416248,0.46869288428584105,4.0,1789.0,1517.0,272.0,1625.8,0.0,0.6666666666666666,2.6832815729997472,0.4472135954999579,-0.10191560048071291,-3.2466937057597645
2016-10-06,South Korea,Qatar,3,2,1,1,World Cup qualifier,False,2,30.0,-0.4,1,0.6,0.5632268537610832,0.31246192285722735,4.0,1789.0,1533.0,256.0,1651.4,1.0,0.5,2.607680962081059,0.5477225575051661,-0.40127706698714205,-2.497795803839843
2016-10-11,South Korea,Iran,0,1,-1,-1,World Cup qualifier,False,0,5.0,-0.4,0,0.6,0.7088179025073887,0.5416412819048183,4.0,1789.0,1750.0,39.0,1676.0,0.0,0.6,2.607680962081059,0.5477225575051661,-0.2675180446580948,-1.6651972025598951
2016-11-11,South Korea,Canada,2,0,2,1,Friendly,False,2,31.0,0.4,1,0.6,0.47254526833825916,0.027760854603212204,1.0,1789.0,1521.0,268.0,1625.6,1.0,0.6,0.8944271909999149,0.5477225575051661,-0.1783453631053965,0.22320186496006986
2016-11-15,South Korea,Uzbekistan,2,1,1,1,World Cup qualifier,False,2,4.0,0.6,1,0.6,0.6483635122255061,0.6851739030688081,4.0,1789.0,1684.0,105.0,1579.0,1.0,0.6,1.1401754250991374,0.5477225575051661,-0.11889690873693093,0.48213457664004655
2017-03-23,South Korea,China,0,1,-1,-1,World Cup qualifier,False,0,128.0,0.6,0,0.6,0.7655756748170042,0.7901159353792053,4.0,1762.0,1549.0,213.0,1601.0,0.0,0.6,1.1401754250991374,0.5477225575051661,-0.07926460582462058,0.3214230510933643
2017-03-28,South Korea,Syria,1,0,1,1,World Cup qualifier,False,2,5.0,0.4,1,0.6,0.5103837832113362,0.1934106235861369,4.0,1762.0,1573.0,189.0,1607.4,1.0,0.6,1.3416407864998732,0.5477225575051661,-0.05284307054974702,-0.11905129927109045
2017-06-07,South Korea,Iraq,0,0,0,0,Friendly,True,1,71.0,0.4,0,0.6,0.6735891888075575,0.46227374905742463,1.0,1762.0,1505.0,257.0,1615.4,0.0,0.6,1.3416407864998732,0.5477225575051661,-0.03522871369983127,-0.07936753284739367
2017-06-13,South Korea,Qatar,2,3,-1,-1,World Cup qualifier,False,0,6.0,0.6,0,0.6,0.4490594592050383,0.3081824993716164,4.0,1762.0,1540.0,222.0,1566.4,0.0,0.6,1.1401754250991374,0.5477225575051661,-0.023485809133220847,0.2804216447684042
2017-08-31,South Korea,Iran,0,0,0,0,World Cup qualifier,False,1,79.0,0.0,0,0.4,0.2993729728033589,-0.12787833375225574,4.0,1762.0,1772.0,-10.0,1570.2,0.0,0.4,0.999999999999999,0.5477225575051661,-0.34899053942214725,-0.8130522368210639
2017-09-05,South Korea,Uzbekistan,0,0,0,0,World Cup qualifier,False,1,5.0,-0.2,0,0.2,0.19958198186890594,-0.08525222250150383,4.0,1762.0,1638.0,124.0,1587.8,0.0,0.2,0.8366600265340742,0.4472135954999579,-0.5659936929480982,-0.8753681578807091
2017-10-07,South Korea,Russia,2,4,-2,-1,Friendly,False,0,32.0,0.0,0,0.2,0.13305465457927063,-0.05683481500100255,1.0,1762.0,1704.0,58.0,1605.6,0.0,0.2,0.7071067811865461,0.4472135954999579,-0.3773291286320655,-0.25024543858713943
2017-10-10,South Korea,Morocco,1,3,-2,-1,Friendly,True,0,3.0,-0.6,0,0.0,0.08870310305284708,-0.7045565433340016,1.0,1700.0,1652.0,48.0,1631.8,0.0,0.0,0.8944271909999144,0.0,-0.5848860857547103,-1.1668302923914262
2017-11-10,South Korea,Colombia,2,1,1,1,Friendly,False,2,31.0,-1.0,1,0.0,0.059135402035231384,-1.1363710288893343,1.0,1700.0,1932.0,-232.0,1661.2,1.0,0.0,0.9999999999999984,0.0,-0.38992405716980694,-1.4445535282609507
2017-11-14,South Korea,Serbia,1,1,0,0,Friendly,False,1,4.0,-0.6,0,0.2,0.37275693469015425,-0.42424735259288954,1.0,1700.0,1716.0,-16.0,1739.6,0.0,0.2,1.341640786499873,0.4472135954999579,0.07338396188679536,-0.2963690188406338
2017-12-09,South Korea,China,2,2,0,0,East Asian Championship,True,1,25.0,-0.6,0,0.2,0.2485046231267695,-0.2828315683952597,2.0,1700.0,1549.0,151.0,1728.4,0.0,0.2,1.341640786499873,0.4472135954999579,0.04892264125786355,-0.19757934589375586
2017-12-12,South Korea,North Korea,1,0,1,1,East Asian Championship,True,2,3.0,-0.6,1,0.2,0.16566974875117965,-0.18855437893017313,2.0,1700.0,1442.0,258.0,1710.6,,0.2,1.341640786499873,0.4472135954999579,0.032615094171909026,-0.13171956392917059
2017-12-16,South Korea,Japan,4,1,3,1,East Asian Championship,False,2,4.0,0.0,1,0.4,0.44377983250078645,0.20763041404655125,2.0,1700.0,1751.0,-51.0,1658.2,1.0,0.25,1.2247448713915883,0.5477225575051661,0.3550767294479394,0.9121869573805529
2018-01-30,South Korea,Jamaica,2,2,0,0,Friendly,True,1,45.0,1.0,0,0.6,0.7527910366670163,1.0922801840206895,1.0,1700.0,1495.0,205.0,1678.0,,0.5,1.2247448713915885,0.5477225575051661,0.6936556346317849,2.228651212910024
2018-02-03,South Korea,Latvia,1,0,1,1,Friendly,True,2,4.0,1.0,1,0.6,0.5018606911113442,0.7281867893471263,1.0,1700.0,1375.0,325.0,1590.6,,0.3333333333333333,1.3038404810405293,0.5477225575051661,0.12910375642118999,1.152434141940016
2018-03-24,South Korea,Northern Ireland,1,2,-1,-1,Friendly,False,0,49.0,1.2,0,0.8,0.6679071274075629,0.8187911928980842,1.0,1700.0,1681.0,19.0,1522.4,0.0,0.5,1.2247448713915885,0.5477225575051661,0.4194025042807934,1.1016227612933438
2018-03-27,South Korea,Poland,2,3,-1,-1,Friendly,False,0,3.0,0.8,0,0.6,0.4452714182717086,0.21252746193205616,1.0,1746.0,1830.0,-84.0,1548.8,0.0,0.5,1.483239697419132,0.5477225575051661,0.2796016695205289,0.4010818408622293
2018-05-28,South Korea,Honduras,2,0,2,1,Friendly,False,2,62.0,0.0,1,0.4,0.29684761218113903,-0.19164835871196254,1.0,1746.0,1626.0,120.0,1626.4,1.0,0.3333333333333333,1.6733200530681505,0.5477225575051661,-0.14693222031964742,-0.39927877275851376
2018-06-01,South Korea,Bosnia and Herzegovina,1,3,-2,-1,Friendly,False,0,4.0,0.2,0,0.4,0.5312317414540927,0.538901094192025,1.0,1732.0,1745.0,-13.0,1601.4,0.0,0.3333333333333333,1.3038404810405289,0.5477225575051661,-0.2215592952129236,-0.5533790898286645
2018-06-07,South Korea,Bolivia,0,0,0,0,Friendly,True,1,6.0,-0.2,0,0.4,0.35415449430272844,-0.30739927053864996,1.0,1732.0,1706.0,26.0,1651.4,0.0,0.25,1.6431676725154978,0.5477225575051661,-0.1477061968086158,-1.0355860598857762
2018-06-11,South Korea,Senegal,0,2,-2,-1,Friendly,True,0,4.0,-0.4,0,0.2,0.23610299620181896,-0.20493284702576664,1.0,1732.0,1742.0,-10.0,1717.6,0.0,0.2,1.5165750888103093,0.4472135954999579,-0.4318041312057439,-1.023724039923851
2018-06-18,South Korea,Sweden,0,1,-1,-1,World Cup,True,0,7.0,-0.6,0,0.2,0.1574019974678793,-0.8032885646838445,5.0,1732.0,1795.0,-63.0,1729.8,0.0,0.2,1.6733200530681505,0.4472135954999579,-0.28786942080382927,-1.0158160266159006
2018-06-23,South Korea,Mexico,1,2,-1,-1,World Cup,True,0,5.0,-0.6,0,0.2,0.10493466497858621,-0.8688590431225629,5.0,1732.0,1858.0,-126.0,1722.8,0.0,0.2,1.6733200530681505,0.4472135954999579,-0.1919129472025528,-0.6772106844106004
2018-06-27,South Korea,Germany,2,0,2,1,World Cup,True,2,4.0,-1.2,1,0.0,0.06995644331905747,-0.9125726954150419,5.0,1732.0,2091.0,-359.0,1769.2,1.0,0.0,0.8366600265340739,0.0,-0.4612752981350352,-1.4514737896070669
2018-09-07,South Korea,Costa Rica,2,0,2,1,Friendly,False,2,72.0,-0.4,1,0.2,0.379970962212705,0.05828486972330538,1.0,1732.0,1743.0,-11.0,1838.4,1.0,0.2,1.5165750888103091,0.4472135954999579,0.025816467909976548,0.36568414026195534
2018-09-11,South Korea,Chile,0,0,0,0,Friendly,False,1,4.0,0.0,0,0.4,0.5866473081418033,0.7055232464822035,1.0,1732.0,1873.0,-141.0,1845.8,0.0,0.4,1.87082869338697,0.5477225575051661,0.35054431193998437,0.9104560935079702
2018-10-12,South Korea,Uruguay,2,1,1,1,Friendly,False,2,31.0,0.4,1,0.4,0.3910982054278689,0.4703488309881357,1.0,1732.0,1876.0,-144.0,1872.0,1.0,0.4,1.5165750888103091,0.5477225575051661,0.23369620795998958,1.2736373956719802
2018-10-16,South Korea,Panama,2,2,0,0,Friendly,False,1,4.0,0.8,0,0.6,0.5940654702852459,0.646899220658757,1.0,1732.0,1661.0,71.0,1888.2,0.0,0.6,1.3038404810405286,0.5477225575051661,0.4891308053066597,1.5157582637813198
2018-11-17,South Korea,Australia,1,1,0,0,Friendly,False,1,32.0,1.0,0,0.6,0.39604364685683063,0.43126614710583805,1.0,1774.0,1722.0,52.0,1848.8,0.0,0.6,0.9999999999999987,0.5477225575051661,0.32608720353777315,1.34383884252088
2018-11-20,South Korea,Uzbekistan,4,0,4,1,Friendly,True,2,3.0,0.6,1,0.4,0.26402909790455376,0.28751076473722537,1.0,1774.0,1608.0,166.0,1775.0,1.0,0.4,0.8944271909999144,0.5477225575051661,-0.11594186430815123,0.22922589501392
2018-12-31,South Korea,Saudi Arabia,0,0,0,0,Friendly,True,1,41.0,1.0,0,0.4,0.5093527319363692,1.5250071764914834,1.0,1774.0,1565.0,209.0,1748.0,0.0,0.4,1.7320508075688765,0.5477225575051661,-0.07729457620543412,0.8194839300092799
2019-01-07,South Korea,Philippines,1,0,1,1,Asian Cup,True,2,7.0,1.0,1,0.4,0.3395684879575795,1.0166714509943222,2.0,1774.0,1202.0,572.0,1686.4,,0.4,1.7320508075688765,0.5477225575051661,-0.05152971747028939,0.5463226200061866
2019-01-11,South Korea,Kyrgyzstan,1,0,1,1,Asian Cup,True,2,4.0,1.0,1,0.4,0.559712325305053,1.0111143006628815,2.0,1774.0,1246.0,528.0,1551.6,,0.25,1.7320508075688765,0.5477225575051661,-0.03435314498019293,0.3642150800041245
2019-01-16,South Korea,China,2,0,2,1,Asian Cup,True,2,5.0,1.2,1,0.6,0.706474883536702,1.0074095337752544,2.0,1774.0,1517.0,257.0,1468.6,1.0,0.3333333333333333,1.6431676725154976,0.5477225575051661,0.3104312366798713,0.5761433866694163
2019-01-22,South Korea,Bahrain,2,1,1,1,Asian Cup,True,2,6.0,1.6,1,0.8,0.804316589024468,1.3382730225168362,2.0,1774.0,1418.0,356.0,1427.6,,0.6666666666666666,1.5165750888103091,0.4472135954999579,0.5402874911199143,1.0507622577796107
2019-01-25,South Korea,Qatar,0,1,-1,-1,Asian Cup,True,0,3.0,1.0,0,0.8,0.8695443926829786,1.2255153483445576,2.0,1774.0,1488.0,286.0,1389.6,,0.5,0.7071067811865457,0.4472135954999579,0.36019166074660935,-0.2994918281469259
2019-03-22,South Korea,Bolivia,1,0,1,1,Friendly,False,2,56.0,0.8,1,0.8,0.5796962617886524,0.4836768988963717,1.0,1774.0,1706.0,68.0,1374.2,1.0,0.8,1.095445115010331,0.4472135954999579,0.24012777383107292,-0.5329945520979504
2019-03-26,South Korea,Colombia,2,1,1,1,Friendly,False,2,4.0,0.8,1,0.8,0.7197975078591016,0.6557845992642478,1.0,1774.0,1927.0,-153.0,1475.0,1.0,1.0,1.095445115010331,0.4472135954999579,0.16008518255404858,-0.35532970139863373
2019-06-07,South Korea,Australia,1,0,1,1,Friendly,False,2,73.0,0.8,1,0.8,0.8131983385727345,0.7705230661761652,1.0,1774.0,1722.0,52.0,1611.2,1.0,1.0,1.095445115010331,0.4472135954999579,0.10672345503603253,-0.23688646759908927
2019-06-11,South Korea,Iran,1,1,0,0,Friendly,False,1,4.0,0.6,0,0.8,0.8754655590484898,0.8470153774507768,1.0,1774.0,1796.0,-22.0,1652.2,0.0,1.0,0.8944271909999144,0.4472135954999579,0.07114897002402176,-0.4912576450660594
2019-09-05,South Korea,Georgia,2,2,0,0,Friendly,True,1,86.0,0.4,0,0.6,0.5836437060323265,0.5646769183005179,1.0,1774.0,1526.0,248.0,1727.8,0.0,0.75,0.8944271909999144,0.5477225575051661,-0.28590068665065205,-0.6608384300440396
2019-09-10,South Korea,Turkmenistan,2,0,2,1,World Cup and Asian Cup qual,False,2,5.0,0.6,1,0.6,0.38909580402155103,0.37645127886701196,2.0,1774.0,1252.0,522.0,1735.4,,0.6,0.5477225575051637,0.5477225575051661,-0.19060045776710138,-0.10722562002935976
2019-10-10,South Korea,Sri Lanka,8,0,8,1,World Cup and Asian Cup qual,False,2,30.0,0.8,1,0.6,0.5927305360143674,0.9176341859113414,2.0,1774.0,895.0,879.0,1644.6,,0.5,0.836660026534074,0.5477225575051661,-0.12706697184473414,0.26184958664709357
2019-10-15,South Korea,North Korea,0,0,0,0,World Cup and Asian Cup qual,False,1,5.0,2.2,0,0.6,0.7284870240095783,3.2784227906075607,2.0,1774.0,1366.0,408.0,1438.2,,0.3333333333333333,3.346640106136302,0.5477225575051661,-0.08471131456315617,2.5078997244313954
2019-11-14,South Korea,Lebanon,0,0,0,0,World Cup and Asian Cup qual,False,1,30.0,2.0,0,0.4,0.48565801600638553,2.1856151937383737,2.0,1774.0,1458.0,316.0,1367.0,,0.0,3.4641016151377544,0.5477225575051661,-0.38980754304210424,1.338599816287597
2019-11-19,South Korea,Brazil,0,3,-3,-1,Friendly,True,0,5.0,2.0,0,0.4,0.3237720106709237,1.4570767958255824,1.0,1753.0,2081.0,-328.0,1299.4,0.0,0.4,3.4641016151377544,0.5477225575051661,-0.2598716953614028,0.8923998775250644
2019-12-11,South Korea,Hong Kong,2,0,2,1,East Asian Championship,False,2,22.0,1.4,1,0.4,0.21584800711394914,-0.02861546944961176,2.0,1753.0,1188.0,565.0,1410.4,,0.4,4.098780306383839,0.5477225575051661,-0.1732477969076019,-0.4050667483166237
2019-12-15,South Korea,China,1,0,1,1,East Asian Championship,False,2,4.0,1.4,1,0.4,0.4772320047426328,0.6475896870335921,2.0,1753.0,1517.0,236.0,1397.6,1.0,0.4,4.098780306383839,0.5477225575051661,-0.11549853127173465,-0.2700444988777493
2019-12-18,South Korea,Japan,1,0,1,1,East Asian Championship,False,2,3.0,0.0,1,0.4,0.6514880031617553,0.7650597913557281,2.0,1753.0,1750.0,3.0,1522.0,1.0,0.5,1.8708286933869702,0.5477225575051661,-0.07699902084782306,-2.5133629992518327
2020-11-14,South Korea,Mexico,2,3,-1,-1,Friendly,True,0,332.0,0.2,0,0.6,0.7676586687745036,0.843373194237152,1.0,1753.0,1918.0,-165.0,1598.8,0.0,0.6666666666666666,1.9235384061671341,0.5477225575051661,0.2820006527681181,-1.3422419995012218
2020-11-17,South Korea,Qatar,2,1,1,1,Friendly,True,2,3.0,0.0,1,0.6,0.5117724458496691,0.22891546282476796,1.0,1773.0,1642.0,131.0,1690.8,1.0,0.5,1.9999999999999996,0.5477225575051661,0.18800043517874537,-1.2281613330008143
2021-03-25,South Korea,Japan,0,3,-3,-1,Friendly,False,0,128.0,0.8,0,0.8,0.6745149638997794,0.4859436418831786,1.0,1773.0,1745.0,28.0,1603.0,0.0,0.75,1.0954451150103315,0.4472135954999579,0.45866695678583025,0.5145591113327904
2021-06-05,South Korea,Turkmenistan,5,0,5,1,World Cup and Asian Cup qual,False,2,72.0,-0.2,1,0.6,0.4496766425998529,-0.676037572077881,2.0,1773.0,1268.0,505.0,1714.4,,0.6,1.7888543819998313,0.5477225575051661,-0.02755536214277987,-1.323627259111473
2021-06-09,South Korea,Sri Lanka,5,0,5,1,World Cup and Asian Cup qual,False,2,4.0,0.6,1,0.6,0.6331177617332352,1.2159749519480794,2.0,1773.0,673.0,1100.0,1664.6,,0.5,2.966479394838265,0.5477225575051661,-0.018370241428520062,0.45091516059235126
2021-06-13,South Korea,Lebanon,2,1,1,1,World Cup and Asian Cup qual,False,2,4.0,1.4,1,0.6,0.7554118411554901,2.477316634632053,2.0,1773.0,1407.0,366.0,1449.2,,0.3333333333333333,3.577708763999663,0.5477225575051661,-0.012246827619013523,1.6339434403949014
2021-09-02,South Korea,Iraq,0,0,0,0,World Cup qualifier,False,1,81.0,1.8,0,0.8,0.8369412274369935,1.9848777564213689,4.0,1773.0,1631.0,142.0,1347.0,0.0,0.5,3.3466401061363014,0.4472135954999579,0.32516878158732443,1.7559622935966008
2021-09-07,South Korea,Lebanon,1,0,1,1,World Cup qualifier,False,2,5.0,1.6,1,0.6,0.557960818291329,1.323251837614246,4.0,1773.0,1407.0,366.0,1344.8,,0.0,3.435112807463533,0.5477225575051661,-0.11655414560845034,0.8373081957310673
2021-10-07,South Korea,Syria,2,1,1,1,World Cup qualifier,False,2,30.0,2.4,1,0.8,0.7053072121942193,1.2155012250761639,4.0,1773.0,1481.0,292.0,1277.2,,0.8,2.4083189157584584,0.4472135954999579,0.2556305695943664,1.8915387971540447
2021-10-12,South Korea,Iran,1,1,0,0,World Cup qualifier,False,1,5.0,1.6,0,0.8,0.803538141462813,1.1436674833841092,4.0,1773.0,1794.0,-21.0,1319.8,0.0,0.8,1.949358868961792,0.4472135954999579,0.1704203797295778,-0.07230746856397019
2021-11-11,South Korea,United Arab Emirates,1,0,1,1,World Cup qualifier,False,2,30.0,0.6,1,0.6,0.535692094308542,0.7624449889227395,4.0,1773.0,1474.0,299.0,1544.0,,0.0,0.5477225575051633,0.5477225575051661,-0.21971974684694806,-1.7148716457093136
2021-11-16,South Korea,Iraq,3,0,3,1,World Cup qualifier,True,2,5.0,0.6,1,0.6,0.6904613962056946,0.8416299926151597,4.0,1773.0,1631.0,142.0,1557.4,1.0,0.0,0.5477225575051633,0.5477225575051661,-0.14647983123129893,-1.143247763806209
2022-01-15,South Korea,Iceland,5,1,4,1,Friendly,True,2,60.0,1.2,1,0.8,0.7936409308037963,1.5610866617434398,1.0,1773.0,1596.0,177.0,1557.4,1.0,0.5,1.0954451150103308,0.4472135954999579,0.23568011251246723,0.23783482412919388
2022-01-27,South Korea,Lebanon,1,0,1,1,World Cup qualifier,False,2,12.0,2.4,1,0.8,0.9082848581350206,2.9160385163304183,4.0,1773.0,1407.0,366.0,1595.2,,0.6666666666666666,1.6431676725154973,0.4472135954999579,0.20297764594080125,1.7005372912542545
